id,state,county,rate
4652,839,34301,35.4
4653,269,41394,31.6
4654,1360,38232,37.1
4655,391,53125,18.4
4657,145,49063,17.3
4658,630,39457,31.6
4660,531,77250,11.1
4662,256,53542,21.5
4664,446,45000,18.6
4666,536,42885,26.3
4667,595,37083,36.3
4668,670,32500,41.1
4669,79,54531,7.6
4671,250,63929,15.2
4673,71,38750,26.8
4674,182,62917,32.4
4675,116,-,4.3
4676,435,46042,27.6
4677,145,56719,19.3
4679,791,57188,13.8
4680,567,39375,36.5
4681,513,40375,28.1
4683,47,72589,0
4684,701,58625,16.5
4685,197,62188,20.3
4686,49,33750,42.9
4691,144,54375,16
4693,216,38875,32.4
4694,999,45694,19.9
4730,4114,40833,30.3
4732,763,39420,29
4733,116,48750,29.3
4734,319,45438,25.5
4735,249,44583,27.2
4736,4143,39933,35.3
4739,357,37031,38.9
4740,498,40455,33.5
4742,1612,30076,44.7
4743,1981,41070,29.7
4745,393,48542,23.9
4746,238,29643,37.9
4747,573,37933,28.1
4750,739,38413,34.9
4756,1568,38354,34.2
4757,1224,53784,21.5
4758,554,39464,35.4
4760,302,37500,29.9
4761,224,49500,18.3
4762,248,36591,21.8
4763,278,37000,27.4
4764,26,45625,15.4
4765,578,36250,35.7
4766,160,42917,16.9
4768,175,42292,32.6
4769,4102,37036,35.7
4772,395,36583,35
4773,287,57039,35.5
4774,297,26953,45.8
4776,406,40435,30.1
4777,189,31625,40.7
4779,162,32500,27.8
4780,302,43409,31.1
4781,213,36417,32.4
4783,202,38750,23.8
4785,972,29583,46.2
4786,836,45286,28.2
4787,213,37614,32
4841,3567,40486,30.3
4843,2390,52500,24.9
4847,605,56563,26.6
4848,351,59635,19.3
4849,1704,57635,16.6
4851,36,33750,41.7
4852,26,44375,19.2
4853,233,63125,8.2
4854,686,57407,14.8
4855,110,125714,10.9
4856,1329,62625,9.9
4858,553,54107,19
4859,353,50529,10.2
4860,690,60658,8.2
4861,1304,46993,27.6
4862,1480,55719,14.6
4863,518,52045,31.6
4864,1564,57000,12
4901,11477,41399,32.3
4910,784,48571,18.7
4911,879,33866,32
4912,350,32159,40.2
4915,3836,52226,25.5
4917,979,73144,9.6
4918,185,52031,22.2
4920,757,32684,42.3
4921,689,34485,34
4922,535,36250,36.3
4923,227,29821,46.2
4924,903,42332,23.2
4925,43,55313,25.7
4926,32,-,21.9
4927,1377,46625,24.4
4928,845,36719,35.1
4929,341,38750,30.2
4930,1857,33990,37.7
4932,549,51797,17.7
4933,24,-,79.2
4936,80,72500,33.8
4937,2565,46332,31.7
4938,3532,40439,27.7
4939,482,43750,26.5
4941,628,51389,19.7
4942,591,30352,35.6
4943,709,31472,40.7
4944,57,-,0
4945,458,36667,34.5
4947,650,48194,25.8
4949,390,37262,27.7
4950,2143,40080,32.4
4951,438,42250,33.1
4952,833,49267,21.1
4953,1382,47750,33.5
4955,566,51364,18.8
4956,304,51786,30.3
4957,1629,48549,16.8
4958,823,50511,26.9
4961,412,44688,20.6
4962,70,65370,30
4963,2988,50082,27
4964,71,-,31
4965,826,45769,26.7
4966,742,36477,34.2
4967,1515,47765,29
4969,521,52404,19.7
4970,674,48981,21.3
4971,779,53199,24.7
4973,586,48500,28
4974,1294,34242,36.7
4975,0,-,0
4976,4467,35884,37.7
4978,281,60927,17.4
4979,381,54417,22
4981,1078,56078,20.2
4982,215,35893,46
4983,640,35921,26.3
4984,270,41000,15.9
4985,25,21875,64
4986,675,46875,21.2
4987,416,37344,24
4988,781,40288,34.9
4989,1660,55759,13.1
4992,109,-,33.9
5001,4228,62480,19.8
5031,39,81250,0
5032,986,53365,25.7
5033,1187,48980,20.7
5034,143,76161,21.7
5035,287,54792,13.6
5036,467,59688,14.6
5037,211,77019,15.2
5038,552,48864,21.8
5039,472,51406,25.3
5040,217,68015,9.2
5041,136,66293,11.7
5042,192,-,28.2
5043,424,67083,17.1
5045,861,65163,21.3
5046,441,48550,22.4
5048,1205,61449,12.9
5050,49,-,38.8
5051,717,49375,27.4
5052,79,53990,19
5053,184,101875,10.9
5055,1255,108711,7.3
5056,203,58750,23.6
5058,149,58906,20.2
5059,173,-,4.6
5060,1925,54485,18
5061,481,62135,21.4
5062,281,48942,20.6
5065,433,59803,19.1
5067,108,121000,8.3
5068,1417,50901,27.7
5069,207,59063,14.9
5070,232,93333,8.6
5071,58,-,0
5072,223,70078,13.4
5075,455,82614,18.8
5076,173,46250,18.5
5077,533,61953,14.1
5079,290,56579,20
5081,253,25795,48.6
5083,88,43958,34.1
5084,124,59012,0
5086,273,54875,17.3
5089,2072,52549,23.9
5091,1532,77039,11.9
5101,1907,42521,29.1
5141,89,25469,48.2
5142,280,48182,27.1
5143,1845,47883,26.1
5146,308,53281,12.7
5148,432,72500,12.3
5149,984,49917,26.2
5150,548,16944,58.5
5151,608,53333,17.1
5152,173,81719,22.6
5153,286,51500,18.5
5154,195,37875,34.3
5155,392,43625,32.7
5156,3634,48576,24
5158,443,46571,24.3
5161,239,72188,9.6
5201,5933,47276,25.4
5250,1550,54231,11.7
5251,635,62679,13.7
5252,122,55833,12.3
5253,254,82188,12.6
5254,83,88125,0
5255,1947,49922,24.9
5257,998,49390,24
5260,200,85625,5.5
5261,1037,55293,19.5
5262,950,65491,7.7
5301,7439,47681,27.4
5340,304,53750,9.2
5341,206,50781,18.5
5342,301,41250,27.9
5343,348,51333,27
5345,1056,56250,19.9
5346,2070,55201,19.9
5350,357,35625,35
5352,363,69750,14.3
5353,376,60000,21
5354,840,69500,13.6
5355,325,49205,23.1
5356,415,49886,29.4
5358,73,60972,19.1
5359,223,53438,13.4
5360,92,51944,25
5361,435,62583,10.5
5362,23,125625,8.7
5363,911,51767,21.1
5401,12246,41953,33.9
5403,8605,66258,14.1
5404,3205,45590,29.5
5405,0,-,0
5408,3973,67370,21
5439,28,-,100
5440,688,55714,18.8
5441,357,63164,14
5442,164,60000,26.2
5443,2834,60930,14.7
5444,690,63182,13.2
5445,1466,117407,4.3
5446,6548,68750,14.7
5447,31,38750,19.4
5448,377,73750,9
5450,1965,57524,19.7
5452,8730,76807,12.3
5454,1763,73222,15.7
5455,418,84444,7.6
5456,495,69583,8.7
5457,622,65000,15
5458,906,64679,12.6
5459,736,47685,16.4
5461,1836,56512,15.3
5462,765,77279,8.6
5463,204,53750,12.3
5464,1354,65833,17
5465,2118,96058,8.7
5468,5198,76281,9.7
5471,323,41838,30.4
5472,681,63854,10.1
5473,563,78125,10.5
5474,423,74922,16.3
5476,1222,45854,33.2
5477,1755,84617,4.6
5478,5789,58845,21.9
5481,0,-,0
5482,3215,100341,13.8
5483,593,70114,9.6
5485,32,60833,0
5486,731,78125,14.6
5487,555,68059,13
5488,2993,59943,19.6
5489,1268,98519,4.4
5491,2479,63724,16.8
5492,301,67039,19.3
5494,661,91875,3.4
5495,4087,78750,12.8
5602,5371,64417,19.6
5640,56,56786,12.5
5641,6911,49160,29.1
5647,432,43182,29.3
5648,174,66667,9.2
5649,233,78977,15
5650,474,64583,17.1
5651,670,54808,28.7
5652,331,54226,17.8
5653,144,51875,13.2
5654,414,45227,16.6
5655,1238,54271,23.9
5656,1278,37375,37.5
5657,34,103214,5.9
5658,635,51507,15.4
5660,768,78900,9.8
5661,2427,49452,24.2
5663,2318,68500,18.7
5664,79,-,0
5667,842,56875,15.9
5669,270,58889,20
5672,2066,54549,23.1
5673,1144,77885,19.1
5674,764,66250,14.8
5675,489,56042,8.6
5676,2078,68688,12.2
5677,895,64592,20
5678,56,-,0
5679,1415,57938,17
5680,853,59250,17.1
5681,189,72981,18
5682,495,54875,13.7
5701,8893,46688,28.5
5730,126,62708,9.5
5732,395,49107,14.4
5733,2518,53883,22.9
5734,574,62875,17
5735,1426,56528,25.3
5736,297,46375,33.7
5737,333,64063,6.3
5738,470,68534,5.1
5739,576,58393,15.4
5740,25,-,100
5742,247,82212,7.7
5743,1612,46824,27
5744,256,54423,23.4
5747,132,50625,21.2
5748,133,41250,23.4
5751,346,58000,14.7
5753,3728,60368,23.8
5757,365,56181,14.2
5758,341,58750,10.3
5759,738,52679,25.5
5760,492,59000,15.4
5761,427,54926,25.3
5762,184,49821,14.7
5763,1200,54196,21.9
5764,1255,49417,24.9
5765,705,61675,12.5
5766,283,47946,22.3
5767,500,50938,25.4
5769,460,61154,18.3
5770,455,64625,9.7
5772,325,59821,14.1
5773,920,56923,15.8
5774,425,59271,16.5
5775,216,36316,24.5
5776,292,55156,12.7
5777,1381,59468,20.9
5778,273,52109,14.6
5819,3785,44375,24.7
5820,276,36190,31.1
5821,453,63631,19.7
5822,685,42625,28.2
5824,485,54183,21.5
5825,60,31875,18.4
5826,376,55278,14.4
5827,130,50147,21.5
5828,841,58036,15.9
5829,786,39573,28.3
5830,719,45865,25.6
5832,299,63750,18.8
5833,111,57396,31.5
5836,474,48594,35.8
5837,156,40278,25.7
5839,314,46333,23.6
5841,199,61875,21.1
5842,182,54167,14.2
5843,991,43920,18.7
5845,517,32396,41.1
5846,493,34803,37.2
5847,341,53661,16.4
5850,77,60881,0
5851,2549,42300,25.7
5853,240,35000,33
5855,2904,47200,29
5857,863,59781,20.7
5858,180,33000,48.4
5859,725,42760,26.7
5860,1128,43942,28
5862,113,63438,23
5866,253,52125,17.4
5867,324,58750,20.9
5868,169,42083,30.2
5871,586,49524,24.3
5872,404,40735,34.9
5873,269,56985,16.7
5874,218,43611,21.1
5875,219,60481,16.8
5901,10,34375,20
5902,96,35625,34.4
5903,394,39559,26.9
5904,96,20714,67.8
5905,340,40667,22
5906,538,41029,30.9
5907,63,50536,31.7
6001,7125,122486,7.3
6002,8605,73593,13
6010,24789,64586,18.5
6013,3363,121635,7.7
6016,2698,81923,12.9
6018,1154,70446,14.8
6019,4048,90246,7.6
6020,0,-,0
6021,130,73000,7.7
6022,17,-,0
6023,505,90096,20.6
6024,226,79423,0
6026,2117,93385,12.7
6027,552,91800,9.9
6029,6808,82365,12.2
6031,645,87891,8.7
6032,7243,96602,9.8
6033,11410,105930,10.3
6035,3098,101742,9.4
6037,7702,94545,8.8
6039,869,83176,19.2
6040,13964,60906,20.8
6042,9764,79106,11.9
6043,1928,101667,5.9
6051,11876,32556,39.8
6052,3195,64955,13.3
6053,13470,49032,25.3
6057,2410,100000,8.3
6058,673,77583,12.3
6059,0,-,0
6060,781,137464,2.9
6061,31,-,0
6062,7584,62459,15.3
6063,1168,114688,8.8
6065,294,98194,8.8
6066,13219,60790,18.7
6067,8547,79421,10.1
6068,659,74353,13
6069,1116,77083,13.6
6070,5750,118538,8
6071,3401,101897,8.6
6073,2168,166250,2
6074,9691,105986,10.3
6076,5036,72500,17.2
6078,3794,102437,10.6
6081,572,79559,11
6082,16612,73494,12
6084,5092,112740,5.4
6085,2938,91563,12.9
6088,2041,67375,16.7
6089,1299,103625,10.2
6090,410,122308,6.3
6091,46,-,6.5
6092,1451,142111,6.7
6093,1133,112469,4.5
6095,10876,89429,9.6
6096,5078,67072,15.7
6098,5372,60248,21.9
6103,1199,80030,17
6105,9830,32126,40.3
6106,13730,32550,41.8
6107,7292,122393,7.7
6108,9116,50361,24.2
6109,10778,81452,13.2
6110,4855,67118,16.6
6111,12519,79181,11.4
6112,7464,37089,34.6
6114,9436,36227,35.9
6117,5497,120799,12.4
6118,10465,54843,18.1
6119,6646,81117,14.8
6120,4384,25154,49.7
6160,0,-,0
6226,6517,32053,41
6231,1281,104267,5.3
6232,1217,100507,5.3
6234,3102,74938,19.2
6235,852,81204,11.1
6237,2114,100179,5.9
6238,4710,88562,6.7
6239,4601,46369,24.9
6241,2608,76753,15.3
6242,484,83125,9
6243,12,-,0
6247,1050,74679,9.3
6248,2153,104837,3
6249,2703,93531,9
6250,1865,85280,12.7
6254,723,92279,11.1
6255,1711,68750,21.5
6256,881,54596,9.7
6259,1759,88145,13.6
6260,3868,58490,19.8
6262,367,62026,15
6263,121,37452,28.9
6264,28,93000,0
6266,189,58558,19.1
6268,3561,48688,29.1
6269,5,-,0
6277,1578,82731,9.7
6278,1812,68362,19.8
6279,2366,75885,12.5
6280,1335,65884,7.2
6281,2675,88828,10.2
6282,437,59620,18
6320,10996,37357,35.5
6330,1255,65302,14.8
6331,1847,89213,10.2
6332,201,71632,0
6333,2578,108152,7.6
6334,1004,81458,8.9
6335,2473,94592,8.9
6336,22,-,0
6339,3072,85348,6.4
6340,12409,58331,17.5
6350,45,-,28.9
6351,6108,67111,13.2
6353,35,-,0
6354,2360,68367,14.8
6355,5466,91888,11.2
6357,4868,74384,11.2
6359,2076,78571,12.1
6360,14694,54407,22.4
6365,1855,74083,15.7
6370,2695,80915,8.3
6371,4202,92931,7.9
6373,82,38438,8.5
6374,2868,66830,13.7
6375,1525,91509,9.8
6376,106,-,0
6377,1031,76774,10.9
6378,2423,93308,10.4
6379,3732,68500,16.2
6380,1083,42639,23
6382,4249,66345,12.4
6384,1060,78375,11.4
6385,6407,76186,13.3
6387,106,96786,23.6
6389,10,-,0
6390,77,150703,3.9
6401,6974,45467,28.7
6403,2419,88355,11.2
6405,12188,75631,14.4
6409,224,31905,36.6
6410,10199,107388,5.3
6412,1777,86675,12.9
6413,5325,76297,14.4
6414,33,-,0
6415,6137,100782,7.9
6416,5769,85856,11.3
6417,1922,69028,13.3
6418,4926,57500,17.5
6419,2411,113413,6.8
6420,1653,108188,6.9
6422,2664,116232,6.3
6423,2217,82875,10.9
6424,4953,99602,8.7
6426,1625,98185,8.1
6437,8582,107587,9.2
6438,997,91094,16.7
6441,2035,111336,8.3
6442,1179,74421,12.4
6443,6749,108167,9.6
6444,57,-,66.7
6447,2312,110250,4.8
6450,15321,60655,13.8
6451,10841,54422,16.8
6455,1224,111579,8
6456,123,-,48.7
6457,19187,63914,18.6
6460,16013,84784,13.8
6461,5621,91435,12.7
6467,108,107589,0
6468,6865,109631,11.8
6469,1078,76406,22.8
6470,5896,116959,7
6471,3078,78898,11.4
6472,2436,86250,5.8
6473,8673,97188,9.9
6475,4255,74185,13.9
6477,4959,109538,10.2
6478,4463,104316,6.6
6479,3951,90417,8.5
6480,3930,88433,12.4
6481,487,75625,11.9
6482,3853,112733,5.9
6483,6146,75550,11.5
6484,15961,89250,12.6
6488,7756,90324,14
6489,12718,90187,12.4
6492,18458,77181,10.4
6498,2882,95833,15.7
6510,1558,52297,33.3
6511,21140,38614,33.9
6512,11634,59407,19.5
6513,14915,40427,32.6
6514,10007,72072,15.6
6515,6732,51136,25.7
6516,19387,55299,21
6517,6170,83945,18.6
6518,6667,72943,14.2
6519,5213,26712,47.8
6524,2007,109844,5.9
6525,2876,138320,8.4
6604,10064,35934,39.4
6605,8673,43580,34.1
6606,15947,55304,19.5
6607,2760,39874,27.3
6608,4392,33536,39.2
6610,8505,43867,29.9
6611,12383,115346,7.5
6612,2762,136786,9.5
6614,12906,81576,13.3
6615,7273,58897,21.7
6702,1575,12036,83
6704,9034,37362,36.6
6705,9860,45663,31.5
6706,5080,41022,33.1
6708,10718,52074,25.8
6710,3534,28855,45.2
6712,3311,102617,7
6716,5758,87045,10.6
6750,541,64531,21.1
6751,1282,91359,13.3
6752,736,102250,5.5
6754,696,93333,8.9
6755,331,94073,9.9
6756,1033,96157,11
6757,865,58917,11.2
6758,148,93000,26.4
6759,2430,83686,13.4
6762,2693,105179,11.5
6763,752,88929,9.2
6770,11804,63368,16.5
6776,9912,83080,13.1
6777,638,96875,12.7
6778,645,64573,5.4
6779,3334,66349,11.2
6782,823,82409,7.6
6783,920,119167,6.6
6784,1437,112756,2.6
6785,249,81719,14.5
6786,4019,67329,10.9
6787,3139,67181,13.8
6790,14899,61340,18.9
6791,1990,104205,6.9
6793,529,91033,6.1
6794,414,93274,13.1
6795,5082,97043,10.9
6796,504,80972,7.6
6798,4045,82923,10.5
6801,7122,97416,10.4
6804,6133,113131,10.4
6807,2560,144583,7.7
6810,18457,58073,18.6
6811,11215,89196,11.6
6812,4869,104402,5.7
6820,6703,208848,5.7
6824,11507,140313,7.1
6825,7186,103250,11
6830,9699,107086,15.8
6831,5021,140924,9.3
6840,7042,174677,6.7
6850,7287,88591,12.8
6851,10521,93887,12.2
6853,1445,136189,12.9
6854,10780,66075,17.7
6855,3242,78295,17.5
6856,0,-,0
6870,2506,217361,7.5
6877,9104,151250,7.5
6878,2562,207500,7
6880,9962,178421,7.3
6883,3448,219868,4.6
6890,1633,186488,11.1
6896,3460,129871,9.3
6897,5985,180677,6.1
6901,3892,72218,25.2
6902,25598,70553,15
6903,4935,203861,3
6905,7551,116567,8.9
6906,3388,78371,13.8
6907,3219,87227,14.6
7001,5020,68426,14.4
7002,25213,56701,22.4
7003,17657,74961,14.5
7004,2517,107417,7.5
7005,5550,109888,8.7
7006,9579,114096,9.9
7008,7958,73892,17.5
7009,4480,115926,9.5
7010,10577,67799,21.4
7011,12635,56285,19.4
7012,4542,86472,14.1
7013,9912,93005,15.4
7014,1843,96339,9.8
7016,8501,122848,8.7
7017,13543,41322,31.3
7018,10682,42335,31.8
7020,5411,103505,13.9
7021,728,198750,3.5
7022,5515,56057,27.4
7023,2531,132292,4.9
7024,16658,76623,19.9
7026,11265,54037,23.9
7027,1789,79063,13.8
7028,2490,195714,3.7
7029,6391,61084,16.8
7030,24812,127523,13.6
7031,6088,74481,16.2
7032,13461,63222,16.9
7033,2800,108281,11.3
7034,3436,82626,8.4
7035,3696,92075,8.5
7036,15022,66166,16.5
7039,9931,153381,7.3
7040,8149,125036,9.3
7041,2561,104786,7
7042,10125,97920,15.7
7043,4133,191449,4.9
7044,5222,110745,9.3
7045,3816,162798,6.8
7046,1404,175556,4.2
7047,21932,57269,23.1
7050,11733,38506,34
7052,16184,93954,14.4
7054,11082,90355,10.5
7055,19544,34958,38
7057,4545,62648,17.7
7058,1864,114229,13.8
7059,5097,154429,6.7
7060,14235,57959,22.2
7062,3921,67664,18.5
7063,3701,72440,16.6
7064,1334,81912,9.1
7065,10844,69932,17.6
7066,5718,100000,9.2
7067,5989,103205,8.1
7068,2415,110208,12.7
7069,1968,122434,6.3
7070,7095,93787,12.4
7071,8542,73218,16.6
7072,2328,89419,7.4
7073,3850,77400,22.1
7074,936,59700,18
7075,3048,102283,10.2
7076,8576,117765,9.5
7077,926,76389,8.6
7078,4067,"250,000+",3.8
7079,5151,121637,12.1
7080,7865,91250,8.5
7081,7012,110547,12.2
7082,1673,116615,4.7
7083,19235,81359,14.4
7086,6267,84841,18.6
7087,23559,43407,28
7088,1232,50299,26.5
7090,10591,159923,7
7092,2428,129405,9.2
7093,23607,51509,26.1
7094,7105,99883,12.9
7095,7221,80196,15.3
7102,4762,24353,50.7
7103,10871,27859,46.2
7104,18365,36547,36.5
7105,16692,45227,27.6
7106,11192,37421,34.1
7107,12576,30779,42.4
7108,7993,25192,49.8
7109,12824,67782,14.5
7110,10672,94128,13.2
7111,20108,39734,30.2
7112,9359,35765,32.6
7114,3664,26326,47.6
7201,8332,44655,25.3
7202,13131,44867,26.1
7203,7806,52480,23.3
7204,4947,67300,12.2
7205,7257,65717,16.1
7206,7728,43429,26.2
7208,11014,46572,25.4
7302,20267,113898,14.4
7304,15454,45870,29.9
7305,22265,49453,27.9
7306,20212,51197,28
7307,15789,59744,22
7310,5796,147357,13.4
7311,222,189750,5.9
7401,2279,151875,8.4
7403,2834,80872,10.9
7405,6211,113281,7.2
7407,6685,76907,15.1
7410,11611,109747,9.5
7416,2151,59477,17.9
7417,3853,155458,6.6
7418,747,128438,9.8
7419,3712,85225,9.5
7420,1579,80614,16.8
7421,2651,90412,7.5
7422,2463,86250,5.7
7423,1449,176518,4.4
7424,9611,79302,10.7
7430,9345,107215,10.7
7432,2690,105313,8.6
7435,994,124500,8.8
7436,4319,112944,6
7438,4295,106035,8.4
7439,858,84167,7.8
7440,1511,104236,12.2
7442,4005,92952,8.2
7444,4788,91060,13.1
7446,5539,137331,6.6
7450,8359,162201,5.6
7452,3901,162443,7.3
7456,3867,115399,4.5
7457,1887,100602,10.2
7458,3714,176455,6.7
7460,1212,96176,5.2
7461,6806,84676,10
7462,2573,88223,11.2
7463,3596,115591,8
7465,2653,85545,9.9
7470,18278,108092,9.5
7480,5913,100963,11.8
7481,5827,147463,7.6
7495,0,-,0
7501,10250,26691,47.8
7502,4413,52292,23.6
7503,5193,40368,32.1
7504,3144,58125,23.5
7505,1052,26198,47.8
7506,6933,93675,9.3
7508,7407,77128,13.6
7512,3371,97729,7.6
7513,3440,39665,33.9
7514,6470,39951,33.7
7522,5813,30902,42.5
7524,4011,35397,37.3
7601,18817,59277,21
7603,2891,79356,17.4
7604,4406,87800,13.7
7605,3281,89744,13.7
7606,848,66094,15.6
7607,3578,86100,14.6
7608,47,-,51.1
7620,563,118068,12
7621,8688,90962,12.1
7624,2673,130815,3.8
7626,2987,136250,8.1
7627,1661,149271,6.1
7628,6282,94617,8.5
7630,2462,111536,9.4
7631,10606,80489,13.1
7632,1871,134904,5.2
7640,1629,127188,11.9
7641,1127,170417,2.8
7642,3570,124844,11.5
7643,4414,61341,17.8
7644,9005,57188,21.3
7645,2823,120060,8.5
7646,5929,84025,7.8
7647,1835,93925,10.6
7648,2111,125417,11.5
7649,2696,137583,5.5
7650,7559,64538,19.5
7652,8349,105114,8.4
7656,3336,106875,11.1
7657,3724,66690,12.3
7660,4703,72191,13.5
7661,4004,123590,5.7
7662,1906,78333,11.7
7663,5281,94177,15.4
7666,13316,106411,11.6
7670,4683,153906,7.6
7675,9849,119748,9
7676,3231,128203,4.5
7677,2053,161250,2.4
7701,9648,84520,17.5
7702,1450,122321,4.4
7703,0,-,0
7704,1889,158264,5.9
7711,593,137625,3.3
7712,16078,60869,22.6
7716,3575,91012,10.1
7717,911,78323,7.5
7718,2397,102542,5.2
7719,8385,92414,10.8
7720,2169,61209,20.6
7721,1119,68350,10.9
7722,3306,166706,6.5
7723,306,77778,14.7
7724,8722,79868,15.6
7726,15363,106678,10.7
7727,2713,77128,18.4
7728,19641,86037,13.5
7730,5844,98194,11
7731,12574,102961,6.7
7732,2712,60817,22.3
7733,5772,152294,9.4
7734,5178,54092,26.8
7735,6936,66782,17.9
7737,1413,91042,9.2
7738,2106,132222,12.4
7739,2103,144250,7.4
7740,12045,55038,21.4
7746,5935,144588,6.3
7747,11479,99825,10
7748,9418,113676,10.2
7750,1411,110380,12.3
7751,6075,145118,3.6
7753,15710,64774,19.3
7755,2180,90192,9.2
7756,1786,60000,22
7757,2132,107571,13.7
7758,1447,92879,8.6
7760,3166,138917,8.9
7762,3868,77500,18.5
7764,2454,100000,11.2
7801,7887,69028,16
7803,1213,84904,13
7820,38,-,100
7821,3529,106515,6.9
7822,263,70156,6
7823,3212,60938,21.5
7825,3336,91903,9.2
7826,2228,81569,10.8
7827,1665,69688,16.4
7828,5838,77375,10.4
7830,2412,124659,6.2
7832,1486,86944,8
7833,41,-,0
7834,6918,116273,9.2
7836,4230,107128,10.4
7838,1247,107757,3.7
7840,11522,77931,11.7
7842,45,-,0
7843,4628,78694,7.6
7846,13,207969,0
7847,571,108836,12.1
7848,1635,78472,12.5
7849,3476,87212,10
7850,2174,91164,12.3
7851,17,101250,0
7852,1511,92792,12.6
7853,4245,154135,3.8
7856,2082,91563,9.2
7857,1410,56016,20.2
7860,9646,82716,13.9
7863,1665,85720,12.4
7865,690,118654,4.9
7866,8335,102712,6.4
7869,8923,126290,6.7
7870,15,-,60
7871,7041,131813,6.8
7874,3038,90613,9.5
7876,3478,124854,5
7878,272,106481,11.8
7880,77,132054,0
7881,6,-,66.7
7882,5655,90304,11.8
7885,3821,79222,9.5
7901,8301,128097,9.9
7920,9640,135365,7.6
7921,3951,104328,11.8
7922,4072,146674,5.7
7924,2724,150246,8
7926,7,-,0
7927,1531,106458,8.1
7928,6410,173929,4.8
7930,2965,138328,8
7931,1084,186571,4.4
7932,4093,122843,14.2
7933,1244,142542,8.7
7934,574,150250,10.1
7935,126,-,12.7
7936,3811,121769,9.2
7939,0,-,0
7940,5369,128116,10.3
7945,3090,171571,6.7
7946,1143,152750,1.1
7950,6952,120095,7.8
7960,17641,114844,9
7961,0,-,0
7970,51,233750,0
7974,4151,146776,9.1
7976,228,116019,0
7977,193,74063,10.9
7979,224,130913,0
7980,863,122716,10.1
7981,3443,112534,8.4
8001,330,68750,19.1
8002,8559,78812,18.2
8003,10907,122591,8.1
8004,4018,87885,11.9
8005,9033,70564,13.9
